record_id,transaction_id,transaction_date,transaction_month,fiscal_year,fiscal_quarter,transaction_type,sales_region,country,division,department,sales_manager,product_team,product_category,product_name,customer_segment,customer_id,customer_name,vendor_id,vendor_name,customer_agreement_id,customer_agreement_status,purchase_agreement_id,purchase_agreement_status,approval_level,approval_status,approver_role,approval_pending_days,sales_quantity,sales_revenue,purchase_cost,inventory_opening_value,inventory_closing_value,inventory_movement_value,administration_expense,operation_expense,marketing_expense,employee_count,employee_payroll_amount,customer_service_cases,customer_service_cost,total_expense,gross_profit,gross_profit_margin,net_profit,net_profit_margin,payroll_to_revenue_ratio,transaction_amount,profit_status,risk_level,risk_flag,recommended_action
ERP0001807,TRX0001807,2025-12-28,2025-12,FY2026,Q2,Marketing Expense,Middle East,Kuwait,Consumer Electronics,Marketing,Grace Thomas,Customer Experience,Home Electronics,Home Electronics 133,Enterprise,,,,,,,,,Level 3 - Head of Department,Approved,Head of Department,0,0,0,0,0,0,0,0,0,78735.81,0,0,0,0,78735.81,0,0,-78735.81,0,0,78735.81,Loss,High,Review Required,Review margin and cost allocation
ERP0001808,TRX0001808,2025-12-28,2025-12,FY2026,Q2,Customer Service Cost,Middle East,Kuwait,Software Services,Customer Service,Aisha Khan,Core Products,Implementation,Implementation 121,SME,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,0,0,0,0,60,21910.2,21910.2,0,0,-21910.2,0,0,21910.2,Loss,High,Review Required,Review margin and cost allocation
ERP0001809,TRX0001809,2025-12-28,2025-12,FY2026,Q2,Refund / Credit Note,Middle East,Saudi Arabia,Office Equipment,Finance,Mohamed Rafi,Regional Growth,Printers,Printers 414,Channel Partner,CUST00171,Customer 00171,,,CA-81546,Active,,,Level 1 - Department Manager,Approved,Department Manager,0,0,-2103.7,0,0,0,0,0,0,0,0,0,0,0,0,-2103.7,0,-2103.7,0,0,2103.7,Loss,High,Review Required,Review margin and cost allocation
ERP0001810,TRX0001810,2025-12-28,2025-12,FY2026,Q2,Approval Workflow,Middle East,UAE,Retail Distribution,Finance,Mohamed Rafi,Regional Growth,General Merchandise,General Merchandise 151,Channel Partner,,,,,,,,,Level 4 - CFO,Rejected,CFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404886.63,Low Margin,High,Review Required,Review agreement or risk condition
ERP0001811,TRX0001811,2025-12-29,2025-12,FY2026,Q2,Sales Invoice,Middle East,Saudi Arabia,Software Services,Sales,Bilal Hussain,Enterprise Solutions,Support Plan,Support Plan 972,Government,CUST00618,Customer 00618,,,CA-15853,Active,,,Level 3 - Head of Department,Pending,Head of Department,5,138,50711.09,0,0,0,0,0,0,0,0,0,0,0,0,50711.09,1,50711.09,1,0,50711.09,Profitable,Medium,Normal,Follow up approval
ERP0001812,TRX0001812,2025-12-29,2025-12,FY2026,Q2,Purchase Order,Middle East,Oman,Retail Distribution,Purchase,Aisha Khan,Digital Commerce,Apparel,Apparel 608,Government,,,VEND00008,Vendor 00008,,,PA-83515,Active,Level 3 - Head of Department,Approved,Head of Department,0,0,0,120928.81,0,0,0,0,0,0,0,0,0,0,0,-120928.81,0,-120928.81,0,0,120928.81,Loss,High,Review Required,Review margin and cost allocation
ERP0001813,TRX0001813,2025-12-29,2025-12,FY2026,Q2,Inventory Receipt,Middle East,UAE,Healthcare Products,Inventory,Grace Thomas,Customer Experience,Wellness,Wellness 400,Government,,,VEND00258,Vendor 00258,,,PA-82373,Under Review,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,28346.83,49057.45,92667.95,43610.5,0,0,0,0,0,0,0,0,-28346.82,0,-28346.82,0,0,43610.5,Loss,High,Review Required,Review margin and cost allocation
ERP0001814,TRX0001814,2025-12-29,2025-12,FY2026,Q2,Payroll Allocation,Middle East,Kuwait,Healthcare Products,Payroll,Noura Ahmed,Enterprise Solutions,Medical Supplies,Medical Supplies 517,SME,,,,,,,,,Level 4 - CFO,Rejected,CFO,0,0,0,0,0,0,0,0,0,0,33,322769.37,0,0,322769.37,0,0,-322769.37,0,0,322769.37,Loss,High,Review Required,Review margin and cost allocation
ERP0001815,TRX0001815,2025-12-29,2025-12,FY2026,Q2,Administration Expense,Middle East,UAE,Consumer Electronics,Administration,Sara Rahman,Enterprise Solutions,Smart Devices,Smart Devices 254,Enterprise,,,,,,,,,Level 1 - Department Manager,Approved,Department Manager,0,0,0,0,0,0,0,7260.5,0,0,0,0,0,0,7260.5,0,0,-7260.5,0,0,7260.5,Loss,High,Review Required,Review margin and cost allocation
ERP0001816,TRX0001816,2025-12-29,2025-12,FY2026,Q2,Operations Expense,Middle East,Saudi Arabia,Software Services,Operations,Mohamed Rafi,Regional Growth,Implementation,Implementation 296,Channel Partner,,,,,,,,,Level 3 - Head of Department,Escalated,Head of Department,1,0,0,0,0,0,0,0,53464.37,0,0,0,0,0,53464.37,0,0,-53464.37,0,0,53464.37,Loss,High,Review Required,Escalate to senior approver
ERP0001817,TRX0001817,2025-12-29,2025-12,FY2026,Q2,Marketing Expense,Middle East,Oman,Healthcare Products,Marketing,Sara Rahman,Enterprise Solutions,Medical Supplies,Medical Supplies 934,SME,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,0,16606.29,0,0,0,0,16606.29,0,0,-16606.29,0,0,16606.29,Loss,High,Review Required,Review margin and cost allocation
ERP0001818,TRX0001818,2025-12-29,2025-12,FY2026,Q2,Customer Service Cost,Middle East,Qatar,Industrial Supplies,Customer Service,Bilal Hussain,Digital Commerce,Machinery Parts,Machinery Parts 472,Channel Partner,,,,,,,,,Level 1 - Department Manager,Approved,Department Manager,0,0,0,0,0,0,0,0,0,0,0,0,7,3618.51,3618.51,0,0,-3618.51,0,0,3618.51,Loss,High,Review Required,Review margin and cost allocation
ERP0001819,TRX0001819,2025-12-29,2025-12,FY2026,Q2,Refund / Credit Note,Middle East,Kuwait,Healthcare Products,Finance,Noura Ahmed,Digital Commerce,Medical Supplies,Medical Supplies 810,Enterprise,CUST00549,Customer 00549,,,CA-30708,Expiring Soon,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,-10563.36,0,0,0,0,0,0,0,0,0,0,0,0,-10563.36,0,-10563.36,0,0,10563.36,Loss,High,Review Required,Review margin and cost allocation
ERP0001820,TRX0001820,2025-12-29,2025-12,FY2026,Q2,Approval Workflow,Middle East,Bahrain,Industrial Supplies,Finance,Omar Ali,Core Products,Tools,Tools 621,Government,,,,,,,,,Level 3 - Head of Department,Escalated,Head of Department,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101944.37,Low Margin,High,Review Required,Escalate to senior approver
ERP0001821,TRX0001821,2025-12-30,2025-12,FY2026,Q2,Sales Invoice,Middle East,Oman,Retail Distribution,Sales,Priya Nair,Enterprise Solutions,Apparel,Apparel 447,Retail,CUST00536,Customer 00536,,,CA-10635,Expiring Soon,,,Level 4 - CFO,Rejected,CFO,0,59,181349.63,0,0,0,0,0,0,0,0,0,0,0,0,181349.63,1,181349.63,1,0,181349.63,Profitable,Medium,Review Required,Review agreement or risk condition
ERP0001822,TRX0001822,2025-12-30,2025-12,FY2026,Q2,Purchase Order,Middle East,UAE,Healthcare Products,Purchase,Noura Ahmed,Enterprise Solutions,Wellness,Wellness 536,SME,,,VEND00207,Vendor 00207,,,PA-37377,Under Review,Level 3 - Head of Department,Approved,Head of Department,0,0,0,135120.52,0,0,0,0,0,0,0,0,0,0,0,-135120.52,0,-135120.52,0,0,135120.52,Loss,High,Review Required,Review margin and cost allocation
ERP0001823,TRX0001823,2025-12-30,2025-12,FY2026,Q2,Inventory Receipt,Middle East,UAE,Healthcare Products,Inventory,Grace Thomas,Core Products,Diagnostics,Diagnostics 272,Channel Partner,,,VEND00067,Vendor 00067,,,PA-34105,Expiring Soon,Level 3 - Head of Department,Rejected,Head of Department,0,0,0,44430.46,338410.23,406764.79,68354.56,0,0,0,0,0,0,0,0,-44430.46,0,-44430.46,0,0,68354.56,Loss,High,Review Required,Review margin and cost allocation
ERP0001824,TRX0001824,2025-12-30,2025-12,FY2026,Q2,Payroll Allocation,Middle East,UAE,Industrial Supplies,Payroll,Priya Nair,Regional Growth,Safety Equipment,Safety Equipment 754,Channel Partner,,,,,,,,,Level 5 - CEO,Pending,CEO,21,0,0,0,0,0,0,0,0,0,84,782870.76,0,0,782870.76,0,0,-782870.76,0,0,782870.76,Loss,High,Review Required,Follow up approval
ERP0001825,TRX0001825,2025-12-30,2025-12,FY2026,Q2,Administration Expense,Middle East,UAE,Industrial Supplies,Administration,Noura Ahmed,Core Products,Machinery Parts,Machinery Parts 427,SME,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,35576.84,0,0,0,0,0,0,35576.84,0,0,-35576.84,0,0,35576.84,Loss,High,Review Required,Review margin and cost allocation
ERP0001826,TRX0001826,2025-12-30,2025-12,FY2026,Q2,Operations Expense,Middle East,Kuwait,Office Equipment,Operations,Omar Ali,Regional Growth,Furniture,Furniture 782,Enterprise,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,40469.23,0,0,0,0,0,40469.23,0,0,-40469.23,0,0,40469.23,Loss,High,Review Required,Review margin and cost allocation
ERP0001827,TRX0001827,2025-12-30,2025-12,FY2026,Q2,Marketing Expense,Middle East,Qatar,Healthcare Products,Marketing,Noura Ahmed,Core Products,Diagnostics,Diagnostics 224,Government,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,0,47744.57,0,0,0,0,47744.57,0,0,-47744.57,0,0,47744.57,Loss,High,Review Required,Review margin and cost allocation
ERP0001828,TRX0001828,2025-12-30,2025-12,FY2026,Q2,Customer Service Cost,Middle East,Saudi Arabia,Office Equipment,Customer Service,Sara Rahman,Customer Experience,Printers,Printers 852,Enterprise,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,0,0,0,0,49,27372.87,27372.87,0,0,-27372.87,0,0,27372.87,Loss,High,Review Required,Review margin and cost allocation
ERP0001829,TRX0001829,2025-12-30,2025-12,FY2026,Q2,Refund / Credit Note,Middle East,UAE,Office Equipment,Finance,Bilal Hussain,Enterprise Solutions,Printers,Printers 381,Enterprise,CUST00516,Customer 00516,,,CA-75767,Expiring Soon,,,Level 1 - Department Manager,Approved,Department Manager,0,0,-3428.36,0,0,0,0,0,0,0,0,0,0,0,0,-3428.36,0,-3428.36,0,0,3428.36,Loss,High,Review Required,Review margin and cost allocation
ERP0001830,TRX0001830,2025-12-30,2025-12,FY2026,Q2,Approval Workflow,Middle East,Saudi Arabia,Industrial Supplies,Finance,Priya Nair,Enterprise Solutions,Tools,Tools 446,Enterprise,,,,,,,,,Level 4 - CFO,Escalated,CFO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466348.91,Low Margin,High,Review Required,Escalate to senior approver
ERP0001831,TRX0001831,2025-12-31,2025-12,FY2026,Q2,Sales Invoice,Middle East,UAE,Industrial Supplies,Sales,Aisha Khan,Regional Growth,Tools,Tools 294,Retail,CUST00242,Customer 00242,,,CA-19144,Expiring Soon,,,Level 3 - Head of Department,Escalated,Head of Department,5,118,123593.46,0,0,0,0,0,0,0,0,0,0,0,0,123593.46,1,123593.46,1,0,123593.46,Profitable,High,Review Required,Escalate to senior approver
ERP0001832,TRX0001832,2025-12-31,2025-12,FY2026,Q2,Purchase Order,Middle East,Saudi Arabia,Software Services,Purchase,Grace Thomas,Regional Growth,Implementation,Implementation 462,Retail,,,VEND00137,Vendor 00137,,,PA-64901,Under Review,Level 3 - Head of Department,Rejected,Head of Department,0,0,0,139956.65,0,0,0,0,0,0,0,0,0,0,0,-139956.65,0,-139956.65,0,0,139956.65,Loss,High,Review Required,Review margin and cost allocation
ERP0001833,TRX0001833,2025-12-31,2025-12,FY2026,Q2,Inventory Receipt,Middle East,Oman,Industrial Supplies,Inventory,Noura Ahmed,Core Products,Safety Equipment,Safety Equipment 360,SME,,,VEND00177,Vendor 00177,,,PA-34120,Active,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,22348.12,91953.98,126335.7,34381.72,0,0,0,0,0,0,0,0,-22348.12,0,-22348.12,0,0,34381.72,Loss,High,Review Required,Review margin and cost allocation
ERP0001834,TRX0001834,2025-12-31,2025-12,FY2026,Q2,Payroll Allocation,Middle East,Saudi Arabia,Office Equipment,Payroll,Grace Thomas,Digital Commerce,Workstations,Workstations 268,Government,,,,,,,,,Level 5 - CEO,Rejected,CEO,0,0,0,0,0,0,0,0,0,0,54,512205.12,0,0,512205.12,0,0,-512205.12,0,0,512205.12,Loss,High,Review Required,Review margin and cost allocation
ERP0001835,TRX0001835,2025-12-31,2025-12,FY2026,Q2,Administration Expense,Middle East,Saudi Arabia,Consumer Electronics,Administration,Mohamed Rafi,Enterprise Solutions,Home Electronics,Home Electronics 100,Government,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,18363.43,0,0,0,0,0,0,18363.43,0,0,-18363.43,0,0,18363.43,Loss,High,Review Required,Review margin and cost allocation
ERP0001836,TRX0001836,2025-12-31,2025-12,FY2026,Q2,Operations Expense,Middle East,Bahrain,Retail Distribution,Operations,Omar Ali,Regional Growth,FMCG,FMCG 285,Retail,,,,,,,,,Level 3 - Head of Department,Approved,Head of Department,0,0,0,0,0,0,0,0,56628.67,0,0,0,0,0,56628.67,0,0,-56628.67,0,0,56628.67,Loss,High,Review Required,Review margin and cost allocation
ERP0001837,TRX0001837,2025-12-31,2025-12,FY2026,Q2,Marketing Expense,Middle East,Kuwait,Software Services,Marketing,Bilal Hussain,Regional Growth,SaaS License,SaaS License 458,SME,,,,,,,,,Level 3 - Head of Department,Rejected,Head of Department,0,0,0,0,0,0,0,0,0,69068.85,0,0,0,0,69068.85,0,0,-69068.85,0,0,69068.85,Loss,High,Review Required,Review margin and cost allocation
ERP0001838,TRX0001838,2025-12-31,2025-12,FY2026,Q2,Customer Service Cost,Middle East,Oman,Office Equipment,Customer Service,Aisha Khan,Regional Growth,Workstations,Workstations 692,Enterprise,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,0,0,0,0,63,10502.73,10502.73,0,0,-10502.73,0,0,10502.73,Loss,High,Review Required,Review margin and cost allocation
ERP0001839,TRX0001839,2025-12-31,2025-12,FY2026,Q2,Refund / Credit Note,Middle East,Kuwait,Software Services,Finance,Mohamed Rafi,Regional Growth,Support Plan,Support Plan 126,Enterprise,CUST00115,Customer 00115,,,CA-82377,Expiring Soon,,,Level 1 - Department Manager,Approved,Department Manager,0,0,-1486.77,0,0,0,0,0,0,0,0,0,0,0,0,-1486.77,0,-1486.77,0,0,1486.77,Loss,High,Review Required,Review margin and cost allocation
ERP0001840,TRX0001840,2025-12-31,2025-12,FY2026,Q2,Approval Workflow,Middle East,Saudi Arabia,Consumer Electronics,Finance,Priya Nair,Customer Experience,Home Electronics,Home Electronics 792,Enterprise,,,,,,,,,Level 5 - CEO,Escalated,CEO,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669163.97,Low Margin,High,Review Required,Escalate to senior approver
ERP0001841,TRX0001841,2026-01-01,2026-01,FY2026,Q3,Sales Invoice,Middle East,Saudi Arabia,Consumer Electronics,Sales,Noura Ahmed,Enterprise Solutions,Smart Devices,Smart Devices 341,Retail,CUST00026,Customer 00026,,,CA-18309,Active,,,Level 4 - CFO,Rejected,CFO,0,104,168825.58,0,0,0,0,0,0,0,0,0,0,0,0,168825.58,1,168825.58,1,0,168825.58,Profitable,Medium,Normal,Monitor
ERP0001842,TRX0001842,2026-01-01,2026-01,FY2026,Q3,Purchase Order,Middle East,Saudi Arabia,Office Equipment,Purchase,Noura Ahmed,Digital Commerce,Workstations,Workstations 657,Retail,,,VEND00125,Vendor 00125,,,PA-31755,Expiring Soon,Level 3 - Head of Department,Approved,Head of Department,0,0,0,143577.25,0,0,0,0,0,0,0,0,0,0,0,-143577.25,0,-143577.25,0,0,143577.25,Loss,High,Review Required,Review margin and cost allocation
ERP0001843,TRX0001843,2026-01-01,2026-01,FY2026,Q3,Inventory Receipt,Middle East,Saudi Arabia,Office Equipment,Inventory,Bilal Hussain,Enterprise Solutions,Workstations,Workstations 332,Retail,,,VEND00159,Vendor 00159,,,PA-79280,Active,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,32272.31,365883.48,415533.19,49649.71,0,0,0,0,0,0,0,0,-32272.31,0,-32272.31,0,0,49649.71,Loss,High,Review Required,Review margin and cost allocation
ERP0001844,TRX0001844,2026-01-01,2026-01,FY2026,Q3,Payroll Allocation,Middle East,Oman,Retail Distribution,Payroll,Bilal Hussain,Customer Experience,FMCG,FMCG 392,Government,,,,,,,,,Level 4 - CFO,Approved,CFO,0,0,0,0,0,0,0,0,0,0,13,162673.42,0,0,162673.42,0,0,-162673.42,0,0,162673.42,Loss,High,Review Required,Review margin and cost allocation
ERP0001845,TRX0001845,2026-01-01,2026-01,FY2026,Q3,Administration Expense,Middle East,Bahrain,Software Services,Administration,Aisha Khan,Enterprise Solutions,Support Plan,Support Plan 351,Channel Partner,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,20680.7,0,0,0,0,0,0,20680.7,0,0,-20680.7,0,0,20680.7,Loss,High,Review Required,Review margin and cost allocation
ERP0001846,TRX0001846,2026-01-01,2026-01,FY2026,Q3,Operations Expense,Middle East,Saudi Arabia,Consumer Electronics,Operations,Priya Nair,Core Products,Smart Devices,Smart Devices 496,Government,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,37447.74,0,0,0,0,0,37447.74,0,0,-37447.74,0,0,37447.74,Loss,High,Review Required,Review margin and cost allocation
ERP0001847,TRX0001847,2026-01-01,2026-01,FY2026,Q3,Marketing Expense,Middle East,UAE,Retail Distribution,Marketing,Noura Ahmed,Regional Growth,General Merchandise,General Merchandise 834,SME,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,0,39893.55,0,0,0,0,39893.55,0,0,-39893.55,0,0,39893.55,Loss,High,Review Required,Review margin and cost allocation
ERP0001848,TRX0001848,2026-01-01,2026-01,FY2026,Q3,Customer Service Cost,Middle East,UAE,Office Equipment,Customer Service,Priya Nair,Customer Experience,Printers,Printers 609,SME,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,0,0,0,0,41,16745.63,16745.63,0,0,-16745.63,0,0,16745.63,Loss,High,Review Required,Review margin and cost allocation
ERP0001849,TRX0001849,2026-01-01,2026-01,FY2026,Q3,Refund / Credit Note,Middle East,Bahrain,Healthcare Products,Finance,Noura Ahmed,Digital Commerce,Wellness,Wellness 397,Enterprise,CUST00443,Customer 00443,,,CA-85057,Expiring Soon,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,-12146.78,0,0,0,0,0,0,0,0,0,0,0,0,-12146.78,0,-12146.78,0,0,12146.78,Loss,High,Review Required,Review margin and cost allocation
ERP0001850,TRX0001850,2026-01-01,2026-01,FY2026,Q3,Approval Workflow,Middle East,Oman,Retail Distribution,Finance,Mohamed Rafi,Core Products,General Merchandise,General Merchandise 139,Channel Partner,,,,,,,,,Level 4 - CFO,Escalated,CFO,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377378.12,Low Margin,High,Review Required,Escalate to senior approver
ERP0001851,TRX0001851,2026-01-02,2026-01,FY2026,Q3,Sales Invoice,Middle East,Qatar,Software Services,Sales,Noura Ahmed,Customer Experience,SaaS License,SaaS License 200,Enterprise,CUST00080,Customer 00080,,,CA-49083,Active,,,Level 3 - Head of Department,Escalated,Head of Department,9,149,58945.41,0,0,0,0,0,0,0,0,0,0,0,0,58945.41,1,58945.41,1,0,58945.41,Profitable,High,Review Required,Escalate to senior approver
ERP0001852,TRX0001852,2026-01-02,2026-01,FY2026,Q3,Purchase Order,Middle East,UAE,Retail Distribution,Purchase,Omar Ali,Core Products,FMCG,FMCG 691,SME,,,VEND00209,Vendor 00209,,,PA-17042,Active,Level 3 - Head of Department,Rejected,Head of Department,0,0,0,61905.68,0,0,0,0,0,0,0,0,0,0,0,-61905.68,0,-61905.68,0,0,61905.68,Loss,High,Review Required,Review margin and cost allocation
ERP0001853,TRX0001853,2026-01-02,2026-01,FY2026,Q3,Inventory Receipt,Middle East,Bahrain,Consumer Electronics,Inventory,Grace Thomas,Customer Experience,Home Electronics,Home Electronics 754,Enterprise,,,VEND00126,Vendor 00126,,,PA-37997,Active,Level 3 - Head of Department,Escalated,Head of Department,11,0,0,36127.4,306321.79,361902.41,55580.62,0,0,0,0,0,0,0,0,-36127.4,0,-36127.4,0,0,55580.62,Loss,High,Review Required,Escalate to senior approver
ERP0001854,TRX0001854,2026-01-02,2026-01,FY2026,Q3,Payroll Allocation,Middle East,UAE,Consumer Electronics,Payroll,Noura Ahmed,Digital Commerce,Smart Devices,Smart Devices 121,Government,,,,,,,,,Level 5 - CEO,Escalated,CEO,2,0,0,0,0,0,0,0,0,0,82,704571.06,0,0,704571.06,0,0,-704571.06,0,0,704571.06,Loss,High,Review Required,Escalate to senior approver
ERP0001855,TRX0001855,2026-01-02,2026-01,FY2026,Q3,Administration Expense,Middle East,Qatar,Consumer Electronics,Administration,Noura Ahmed,Core Products,Accessories,Accessories 764,Channel Partner,,,,,,,,,Level 1 - Department Manager,Approved,Department Manager,0,0,0,0,0,0,0,7219.67,0,0,0,0,0,0,7219.67,0,0,-7219.67,0,0,7219.67,Loss,High,Review Required,Review margin and cost allocation
ERP0001856,TRX0001856,2026-01-02,2026-01,FY2026,Q3,Operations Expense,Middle East,Kuwait,Office Equipment,Operations,Aisha Khan,Core Products,Printers,Printers 130,Government,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,11367.41,0,0,0,0,0,11367.41,0,0,-11367.41,0,0,11367.41,Loss,High,Review Required,Review margin and cost allocation
ERP0001857,TRX0001857,2026-01-02,2026-01,FY2026,Q3,Marketing Expense,Middle East,Saudi Arabia,Software Services,Marketing,Priya Nair,Digital Commerce,SaaS License,SaaS License 617,SME,,,,,,,,,Level 3 - Head of Department,Rejected,Head of Department,0,0,0,0,0,0,0,0,0,61542.21,0,0,0,0,61542.21,0,0,-61542.21,0,0,61542.21,Loss,High,Review Required,Review margin and cost allocation
ERP0001858,TRX0001858,2026-01-02,2026-01,FY2026,Q3,Customer Service Cost,Middle East,UAE,Retail Distribution,Customer Service,Noura Ahmed,Enterprise Solutions,General Merchandise,General Merchandise 532,SME,,,,,,,,,Level 1 - Department Manager,Approved,Department Manager,0,0,0,0,0,0,0,0,0,0,0,0,39,6873.36,6873.36,0,0,-6873.36,0,0,6873.36,Loss,High,Review Required,Review margin and cost allocation
ERP0001859,TRX0001859,2026-01-02,2026-01,FY2026,Q3,Refund / Credit Note,Middle East,Qatar,Software Services,Finance,Priya Nair,Enterprise Solutions,Support Plan,Support Plan 281,Enterprise,CUST00040,Customer 00040,,,CA-24573,Active,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,-23750.47,0,0,0,0,0,0,0,0,0,0,0,0,-23750.47,0,-23750.47,0,0,23750.47,Loss,High,Review Required,Review margin and cost allocation
